id_str,name,screen_name,description
76454460,Owen Hill,owenjhill,"Innovator, conservative, and USAFA graduate currently serving in the Colorado Senate. Getting back to my roots of starting small businesses in Colorado."
899620783307280384,Elect Tyler Stevens,Elect_Tyler,Colorado Conservative candidate for 5th Congressional seat. Proudly serving as a continuously elected official since 1998
852706647914856448,David Aarestad,DavidAarestad,"Father, husband, attorney, and former candidate for Colorado CD-6
Running to be a voice for families like mine."
4206011292,Erik Stanger,erikforCO,"Activist, Frontline worker, @BrowardCollege alum, 14er #Resistance #FBR #BlackLivesMatter"
4637063898,Re-directing you to @Vote4Levi,Vote4Levi,Please go to @vote4levi
19407835,Mike Coffman,RepMikeCoffman,@USMC Combat Vet | FB: RepMikeCoffman
917098024169385984,Roger Edwards,realrogerrde,Father & Grandfather (of 5) | Husband | Proud American | Vietnam Veteran | Republican | Small Business Owner | Candidate for CO Congressional District 6 | #MAGA
387900968,Dan Baer,danbbaer,"One-time Carly Rae backup singer. Now: Senior Fellow @carnegieendow. Optimist, idealist, former US ambassador, Coloradan. #BLM 🏳️‍🌈🇺🇸he/him"
825788498812743687,Nathan Clay,NathanClayCO,
1272593003274735623,Mary Fay 4 Congress,Fay4Congress,"Elect Mary Fay 4 Congress, Representing Connecticut's 1st District"
183351637,Joe Courtney,JoeCourtneyCT,"Thank you for visiting my campaign Twitter page. If your intention was to visit my official House of Rep. Twitter page, please click here http://t.co/9xvKCTFwvA"
26759464,CHECKMARK,hiro4you2,I am Checkmark 😉
943466134321459200,Harry Arora,HarryForCT,CT State Representative.  Serving Greenwich District 151.
1166794899171303425,Jonathan Riddle,riddlecongress,"Fiduciary Financial Advisor. Div-1 Athlete. Sports Car Enthusiasts. Republican for Congress, Connecticut Fourth Congressional District."
587849145,Craig Diangelo,Craigersct53,American who lost his IT job to #hiremenotH1B #H1B #H-1B #retireEsty #reviveCT5
1148308755064532998,David X. Sullivan,DavidXSullivan,"Born in Danbury,father of five, 30 yrs with U.S. Attorney’s Office in CT,and National Money Laundering & Asset Forfeiture Coordinator. Candidate for US Congress"
755941259387305984,Emmanuel (Manny) Sanchez,MannySanchezCT,Alderman for the City of New Britain
4275589035,Manny Santos‼️,MannySantos123,Fed up with bad government‼️ Mayor • Engineer • 🦅🌐⚓️ • Former candidate for Congress • Pass @USTermLimits
101643094,Mary Glassman,MaryGlassman,"Democratic Candidate for CT's 5th Congressional. Lifelong district resident. Former Simsbury First Selectman. Director, Capitol Region Education Council"
994291976366448641,Rich DuPont,DuPont4Congress,Republican candidate for CT's 5th District. Manufacturing Advocate. Businessman with over 30 years of experience working & serving in the 5th. #RD5
1073227441689251842,Ruben Rodriguez,RodriguezUS2020,"Ruben Rodriguez was born in the town of Utuado, P.R. and raised up in Jayuya, P.R."
997574893070962690,Ruby Corby O'Neill,rubycorbyoneill,Republican Congressional candidate for CT's 5th District. I've fought for every opportunity I've had in life. Now I want to fight for the 5th in Washington.
985929619319685122,Rabbi Shaul Praver,Rabbi4Rep,Rabbi Shaul Praver. Newtown Rabbi. Bold Progressive. Dem for Congress in #CT05. Paid for by Shaul Praver for the People.
711027499942084608,Cris Dosev,crisdosev,"Conservative Christian, Family Man, Combat Veteran and Small Business Owner. Always fighting for Northwest Florida."
713416298475036673,John Mills,JohnMills4FLCD1,"I am John Mills and I am seeking the Republican Party nomination for United States Representative, Florida Congressional District One."
92317603,Phil Ehr,PhilEhr,"Commander, U.S. Navy (Ret.) | Navy mustang | 2020 Democratic candidate to replace @RepMattGaetz | Forward with Honor"
473477258,見出されてないイケメン図鑑,bobrackleff,「かっこいいのにフォロワーが少ない」をコンセプトに、見出されていないイケメンを紹介します。情報提供はDMから。自己推薦の方が採用しやすいです。運営→山田（@arigato18767800）
1254867879679471626,Kristy Thripp,KristyThripp,Please write-in Kim O’Connor as a candidate for Congress in Florida’s 2nd District! As I am no longer running as a write-in. I give my support to Kim O’Connor!
82014214,Roberto Cepeda,RCepeda2018,"NYC-born, Boston raised, Former Stand-up Comic, Advocate for the Disabled, and Candidate for US House of Representatives (D, FL - 2nd District) #Cepeda2018"
1214272615021285381,Adam Christensen,AC4Congress2020,#ForTheManyNotJustMe NCFl. I believe Universal Childcare and Medicare For All are Middle-Class tax cuts.
2744982299,Amy Pope Wells,AmyApope,Business owner and candidate for US Congress FL district 3
950559121,Dushyant Gosai,GosaiDushyant,"College Educator 
Candidate for Florida House of Representatives District 34
Click the link below to donate"
882621274803122176,Judson Sapp,JudsonSapp,Husband. Father. Conservative. Businessman. Trump Republican.
155253505,Kat Cammack,KatCammack,"Patriot, Naval War College grad, wife to First Responder, LIVES for fishing, football, family, traveling, golf, our pups and 'Merica. Go big or go home."
572253093,Phil Dodds,PhilDoddsfl03,Your next Democratic Rep. in Florida’s 3rd Congressional District. Ted Yoho is stepping down and I’m running to replace him. https://t.co/YgOoKscEuT
933394142843064323,Tom Wells for Climate Justice,TomWells2020,Physicist & Climate Justice Activist - Working to Create a Future that Contains & Maintains People & Other Living Wonders | He/Him  #GND #M4A #ElectionReform |
950563187296030721,Florida Representative Elect D20 Yvonne Hinson,YvonneHinsonFL,"2018 Congressional Candidate-FL-03,  Former Gainesville City Commissioner, Retired Elementary Principal,  
Former Entrepreneur"
1093282962186092544,Christopher Eagle,eagle4congress,Partner & Chief Digital Officer SeltzerWorks / Former Congressional Candidate-House Representative for Florida's 4th District
322826756,Donna Deegan,DonnaDeegan,"JAX Native, Former Candidate for #FL04, Eternal Optimist, Founder of the Donna Foundation/26.2 w/Donna, Former Journalist, Will always choose love over fear."
1162192116933484544,"Dr. Erick Aguilar for Congress, FL 4th District",ErickAguilarJAX,"U.S. Navy Retired. Enjoys family, focuses on America First, and in service to God. Solutions driven. 2022 Republican Candidate for U.S. House, FL 4th District"
967104133282123776,ges4congress,vote4ges,"Candidate for US Representative for Florida Congressional District 4, Democrat"
2645739650,Joceline Berrios,berriojo1,Thank God and praise Jesus!! congratulations Joe Biden and Kamala Harris!
733672650120253440,John Rutherford,JRutherfordFL,Congressman FL-04
88291132,Al Lawson,AlLawsonJr,Husband. Father. Grandfather. Serving as U.S. Representative for Florida's 5th Congressional District #FL05. Re-Election page for Rep. Al Lawson. Vote August 18
190883166,Alvin Brown,Alvin4Congress,"Alvin Brown for Congress 
""Together We Can Do Better"""
1237661378401505281,Gary Adler,ElectAdler,Businessman | Common Sense Leadership | Republican Nominee for Florida’s 5th Congressional District.  #ElectAdler #GoGary
1294664055857262592,Matthew Lusk,MatthewLusk15,I’m funny
42776481,ClintCurtis,ClintCurtis,Election Integrity Activist - Congressional Candidate
4839367048,Fred Costello,FredCostelloCD6,"Fred Costello is married to Linda with 3 kids and 6 grandkids. He is a dentist who has served in the USAF, as Mayor of Ormond Beach and FL State Rep."
956593225887813634,John Upchurch,VoteUpchurch,
857245066074763264,John P Ward Jr,WardforFlorida,"Candidate for US Congress in FL's CD6, US Naval Intelligence Veteran, Venture Capital Investor, Proud Husband, Father, & Coach, Talk to me about Economic Growth"
225249270,Nancy Soderberg,nancysoderberg,Former White House Deputy National Security Advisor & @UN Ambassador. @NDIKosovo Director. Director of PSLP @UofNorthFlorida.
979085604288856066,Sevigny for Congress,SevignyMD,Healthcare is a human right. CHIP shouldn't be a political poker chip. Our children deserve better. Running for Congress in #FL06. #FlaPol
16874913,Mike Miller,Mike_Miller_FL,"Father, Husband, Candidate for Orange County Commission, District 5, Former Member of Florida House of Representatives, District 47, Proud @UF 🐊 Alumni"
1185068851416961024,Richard Goble,Goble4Congress,Central Florida Business Owner
261673659,Scott Sturgill,Scott_Sturgill,CEO of Durable Safety Products - Former US Congressional Candidate - Native Floridian - Father
1117033992455434240,Thomas Delia for Congress,Delia2020CD7,30 years old from Central Florida. Small business manager and soon to be retired from Florida National Guard. Running for Florida CD7 2020.
950733136081670144,Vennia Francois,Vennia4Congress,"Attorney | DC Policy Advisor Senator Mel Martinez | 
@FAMU_1887 College of Law, @UF, and @LeeU | Conservative Candidate #FL10 | Faith 🇺🇸Family 🇺🇸Freedom"
1203031890413928449,Yukong Zhao for Congress,for_zhao,Republican Running for U.S. Congress #FL07. ❤️Leader. Patriot. Entrepreneur. 🇺🇸Defender of the #Constitution & #AmericanDream.
1651522832,"Dena Grayson, MD, PhD",DrDenaGrayson,"Ran for Congress. #Ebola expert. #Coronavirus, #COVID19. Appearances: @FoxNews, @SkyNews, @BBC @60Mins; featured: @NYTimes, @BostonGlobe. Bookings: 323-252-7722"
1121439996337111041,Jim Kennedy for Congress (FL8),JK4Florida,"Running for Congress to represent Brevard, Indian River & E Orange counties. Husband/father, Navy Veteran, Engineer. #Healthcare #WomensRights"
957227277305163778,Sanjay Patel,votesanjaypatel,"Democratic Candidate for Brevard County Commission, District 3

Former Field Director for @BernieSanders & 2018 Democratic nominee for US Congress, District 8."
41017380,Alan Grayson,AlanGrayson,"Former Congressman (FL-9), author (High Crimes: The Impeachment of Donald Trump)."
1146847845326217218,Jose Castillo for Congress - FL9,JoseForFlorida,Republican for Congress. Catholic. Bilingual. Hospitality Management. UNO Privateer. Tulane MBA. Marathon Runner. MAGA.
1149279338275254272,Sergio Ortiz,SOrtiz4Congress,
296549828,kirk troen,kirktroen,"Republican Kirk Troen is a retired Marine that wants to represent District 10, Florida in the House of Representatives. People Over Politics"
911189795245785089,Wade Darius For Congress,RealWadeDarius,"Husband, Father, Business Owner, Democrat, Candidate for US Representative  FL10"
236479311,Rich Nugent,RepRichNugent,Proudly Representing Florida's 11th Congressional District
741250029386665984,Dave Koller,Koller4Congress,"Husband, proud father, community business owner, and progressive candidate for the Congressional Seat of Florida's 11th District."
901899926833123330,Ron Reid,RonReidFl11,"I'm Ron Reid, candidate for Congress in Florida's 11th District race. It’s time for a leader to represent Florida’s 11the District."
946174517403160576,Chris Hunter,ChrisHunterFL,"Nonresident Senior Fellow at the Atlantic Council, Scowcroft Center for Strategy and Security. Views are my own."
4133578035,Kimberly Walker,kw4congress,"Veteran, Mom, Wife, Software Engineer, prior correctional officer candidate for US Congress Fl 12th"
891092333265137664,Mathew Thomas,thomasforFL,"I'm running for Congress in Florida District 12. I'm running for Congress because we need to create an America for all, not just the wealthy."
730989531617497088,Tager for Congress,TagerForCongres,Past Nominee and Current candidate for Congress in FL-12. We can take our Government back from Corporations and oligarchs. Common Sense Representation
952187992222945281,Perenich For Florida- FL 12,PerenichFL12,Former Congressional Candidate.
114249657,Amanda Makki,amandamakki,Christian . Fisherman . Golfer . Cyclist . Attorney - Former Republican Candidate for U.S. Congress in Florida CD 13 🇺🇸
913308968809672705,Anna Paulina Luna,realannapaulina,Former US REP Nominee FL-13 •WIFE •USAF Veteran • annapaulinaIG@gmail.com
941767853862277120,George Buck Jr,gbuck_jr,"Congress candidate #FL13 Pro-Trump Conservative, Army Paratrooper, Decorated Firefighter, Emergency Mngmnt Expert, President of the 101st Airborne Assoc FL 🇺🇸"
637319190,Matt Becker,mattbecker8,"Small business owner, former George W. Bush Administration appointee, Michigan State Alum"
808326706717138945,Angel S. Urbina,realAngelUrbina,Republican Candidate State Representative District 62 Tampa Florida. #Tampa #GOP #Veteran #Lexit #jexit #LeadRight  #Jews4Trump #Urbina20200🇺🇸 🇮🇱
165172022,Christine Quinn,ElectQuinn,"US Congress Candidate CD-14 🇺🇸 Business woman, empowered, conservative values. Donate Today and help me stand against Pelosi!⬇️"
1141532596784025602,#StopTheSteal for LIBERTY,BrownUSCongress,"LIBERTY or DEATH! Ret. 1/75 RGR/GRN Beret TMSGT, Fmr US Congressional Cand. We R @ WAR v EVIL. Globalist want depopulation? Let's start w/THEM! #StopTheSteal"
978266317152313344,John Crowley for Congress,crowleyforFL14,"A guy running for Congress (FL's 14th) trying to see if I can make a difference.   https://t.co/qD905BoAXk
crowleyforcongressfl@gmail.com"
485085105,Robert Wunderlich,robertwunderlic,1ST JUST SAY NO KID Supports President Donald Trump..Originally from California.. Live in Augusta Georgia.
1719302509,Alan Cohn,AlanMCohn,Peabody Award winning investigative journalist 2020 Democratic Nominee for Congress in FL-15🇺🇸
2248924302,Rep. Andrew Learned,AndrewLearned,"Naval Officer, Owner of neighborhood learning center, and aspiring cyclist proudly serving Florida House #FL59."
848344150525267970,Cameron Magnuson,RealMagnuson,Just a passionate progressive trying to make a difference in the world.
22492795,Danny Kushmer,DannyKushmer,"Christian, Husband, Father, American, Floridian, Realtor with #KushmerTeam & recovering #politician."
161476874,Jeff R for Congress,trippicadoodle,
993544652706983937,Kristen Carlson,KristenForFL,"Former Democratic Candidate for Florida's 15th Congressional District. Lawyer, Mom, advocate, and Lakeland resident."
178865337,Loretta Miller,Leah2526,Running for US Representative in Florida District 15 for 2020
932811090467196929,Phil Hornback,PhilHornback,Realtor in Florida. former Middle School Science teacher and Bricklayer
1247958910025203712,Scott Franklin,ScottFranklinFL,Husband•Father of 3•Combat Navy Vet & Pilot• Businessman•Lakeland City Commissioner•Congressman-elect for FL15
3434470527,Tom Lee,TomLeeFL,Former President of the Florida Senate serving 18 years representing eastern portions of the Tampa Bay Area.
840833302554648576,Calen Cristiani,CalenCristiani,"#Flipthe16th  Democrat running for congress in FL District 16.   ""Say what you mean and mean what you say.""  #LetsBuildANewFuture"
920377708240130050,David Shapiro,Shapiro4FL16,"Husband, Father, and Attorney running for #FL16 to fight for and protect Florida families"
907611779253112833,Margaret Good,GoodforFlorida,"Running to represent #FL16 in Congress. Attorney, nonprofit leader, and state legislator ready to do the hard work to make real change in people’s lives."
25919401,Allen Ellison for Florida,AllenLEllison,"2020 Democratic Nominee for US Congress CD17FL, NDLB2020 Coalition Member, Advocate: CIR, Environment, Equality, Veterans & Disabled Americans. #anewpathforward"
24229038,April Freeman,April4Congress,"2018 Democratic Candidate for Congress FL CD17 —2016 Democratic Nominee for United States House Florida CD 17 —From A Working Family, For Working Families."
918424152096174080,Bill Pollard active Democrat,BillPollard17,I am a progressive Democrat who ran  for the US House (FL 17) in 2018 and didn't make it. I am a concerned citizen who wants to help make things better.
23970171,Tom Rooney,TomRooney,"Chief of Maintenance, Moon Tower Ranch, Fmr US Congressman (FL), Fmr US Army Captain, Thoroughbred enthusiast, Husband & father of 3 sons. black and yellow...."
37027428,Lauren Baer,laurenbaer,Founder @MoreLikeAmerica. Former #FL18 Candidate for US Congress & Obama administration foreign policy advisor. Always an advocate for change.
2966770391,Pam Keith,PamKeithFL,"DEMOCRATIC NOMINEE FL 18th Cong. District, former US Navy JAG, litigator & expert on workplace law. BC Law School Grad. Alpha Kappa Alpha Sorority (she/her)"
96015533,Byron Donalds,ByronDonalds,"Liberty-loving. Pro-Trump. Pro-2nd Amendment. Pro-life. Husband & father to 3. Congressman-elect, FL-19."
183357457,Cindy Banyai - Evaluator,CindyBanyaiEval,Evaluator focused on community development
1195325874159181824,"Dan ""Doc"" Severson - Top Gun For Congress",SeversonForCD19,"Retired Top Gun Navy Fighter Pilot, 8 yrs in MN Legislature. Pro-Life, Pro-Veteran, & PRO-TRUMP running for Congress FL Dist 19 Lee & Collier Counties."
403581958,Dane Eagle,DaneEagle,Executive Director of @FLDEO focused on Florida’s economy. Former State Rep & House Majority Leader 🦅🇺🇸
123899931,Ford O'Connell,FordOConnell,"Political operative, lawyer, conservative media advocate, author. Fmr. GOP congress candidate. Adj. Prof. @GSPMgwu. As seen on 📺, heard on 📻 & read in 📰."
573937204,Heather Fitzenhagen,RepFitzenhagen,#State #Representative #FLHD78
882772614145605633,Todd James Truax,ToddJTruax,"Candidate for Lee County Board of Commissioners, District 3 in 2020"
1192150748815151106,William Figlesthaler,DrWFig,"Husband, Father, Physician. Fighting to protect the conservative values of those who call #SWFL home. #FL19"
52936554,Alcee Hastings,alceehastings,"UNOFFICIAL: Alcee Hastings, Member of Congress, U.S. House of Representatives"
1099070777738055681,Greg Musselwhite,GregMusselwhit3,@GregMusselwhite on Parler
383010367,Jay Bonner,JayBonner_us,Sunshine Surveyors
80494074,L.A. Jones,lateresajones,"Wife, Mother, Grandma, Lover of the most high God."
1314947596310458369,Adam Aarons,AdamAarons,
1124467465516453890,Christian Acosta for Congress,VOTEACOSTA2020,Former GOP Candidate. US Congress. Florida CD-21. Trump’s home district. Palm Beach County. Proud Latino. #MAGA #KAG #FlipTheHouseRed2020.
916361770515730433,Kurt Jetta,VoteKurtJetta,"A common sense Republican & candidate for Congress in Florida's 21st District. Some tweets by staff. Paid for and authorized by Kurt Jetta for Congress, Inc."
74697128,Elizabeth Felton,Felton4Congress,Felton For Congress 2020
553035232,Mike Vilardi,MikeVilardi,Candidate for Florida's 21st Congressional District. #vilardi2020 #vilardiforvictory 🇺🇸
1092835931562917888,victorgarciadarosaforcongress,vgarciadarosa,"The Choice Is Clear, Victor Garcia da Rosa, To Bring The Government Back To We The People."
950975048,Andrea Leigh McGee,McGee_FL22,Republican Candidate for United States Congress Florida District 22. Paid for and approved By McGee For Congress. #McGeeforCongress
1180119371026448388,Jim pruden,Jimprudenforco1,2020 candidate for US Congress Florida's 22nd  | MBA and Juris Doctor degrees | Attorney & Entrepreneur | 45 years in business and law | #FL22 #KeepAmericaFree
1063588336382685184,JavierManjarres,votejavi,
3070029906,JEFF FANDL for 🌊 U.S. Congress (FL) 2022❄ Resist,jfandl325,"Jeff FandL-(DEM) for U.S. Congress (FL) 2022-Champion of the Middle Class - Political Reform,Healthcare, Job Protections,Gun Safety, #Resist 🌊"
1037144586962038784,The Omar,OmarUSFL22,"Cantankerous IT specialist, former candidate. Thoughts are my own."
2447509777,Paul Spain,ElectPaulSpain,Paid by Paul Spain for Congress
847112047913586688,Carla Spalding For Congress District 23 2020,carla_spalding,"Navy Veteran | COVID-19 Nurse | The CURE for Congress vs ""Debbie the Defunder"" | Make America EVEN Greater! | DONATE: https://t.co/0xsYwM8C9d"
115979444,Debbie Wasserman Schultz,DWStweets,"Dog loving, clean cooking, breast cancer-surviving, Florida Gator cheering, softball-playing mother of three fighting in Congress on behalf of South Floridians."
1152568187097100288,Jen Perelman,JENFL23,"Mom | Attorney for Prop 4 | LWV Co-Chair | Subscribe to JENerational Change on YouTube, Apple Podcast & Spotify"
384649049,Joe Kaufman,JoeKaufmanUSA,"The 2014, 2016 and 2018 Republican Nominee for US Congress, Florida CD23, vs. Debbie Wasserman Schultz. An expert in Foreign Policy and National Security."
1182845869634347009,Michael Kroske,KroskeMichael,"Born in Louisiana, in Florida by the grace of God. Truthteller, World Traveler https://t.co/9YjjwBHWpG,"
990400356571078656,Mendelson,MendelsonPhD,"Father, husband, son, friend to all. #FixIt #SchoolSafety Advocate and #ExpertWitness #PolicyVsPractice Opinions are my own. I reserve the right to be wrong."
4735385897,Tim Canova,Tim_Canova,"Patriot & tip of the sword against DWS & DNC, exposed their electronic election rigging & ballot destruction. USA needs Hand-Counted Paper Ballots now. 🇺🇸💪"
1065332748985004032,Frederica Wilson,FSWInTheHouse,Campaign; member of Congress since 2013; representing Florida's 24th district.
1187835922118787073,Lavern Spicer,lavern_spicer,I support President Trump. Black people do NOT have to vote for Democrats! #Blexit
826904148905824257,Ricardo De La Fuente,Ricky4Congress,Youngest Democratic Nominee For Congress in Texas 2020
1172242513513652224,Sakinah Lee,sakinahlehtola,"25, Voice of the People 🗣 Unbought Unbossed & Unfraid 💅🏽 Margarita in my hand, revolution on my mind 🦋 *Former Congressional Candidate FL-24*"
278226538,Alina Valdes,DrAlinaValdes,Physician for the Underserved | Proud Progressive Activist | Healthcare Reform Advocate #MedicareForAll
287225477,Yadira Escobar 🇺🇸,YadiraCongress,"Indepedent Candidate for Congress FL District 25 Artist & Activist, Political Analyst & commentator, Radio Producer, free-lance journalist  100% Grassroots"
1217185399166074885,Carlos A. Gimenez,CarlosGimenezFL,"Family man. Congressman-elect in #FL26. Former mayor of #MiamiDade, FL’s largest county. Past firefighter, administrator & commissioner."
79043812,Irina Vilariño,irinavilarino,"Mom, entrepreneur believer and defender of the American Dream. Former Republican candidate for FL Congressional District 26."
33569179,Omar Blanco,OmarBlancoFL,
17517633,Ricky,RickyJunquera,Miami CubanAmerican-Sierra Club Press Sec.-Vice Chair of MiamiDade Dem Party-Gay-Boston U & Lesley U Grad-Personal Accnt- https://t.co/bUSqbTUf5T for Pol. Campaign
3303339813,Souraya Faas,sourayafaas,#CandidateOf1st 💫 #LadyLiberty 🗽 #MakingHistory 🇺🇸
22064444,@Spiritualinsomnia,stevenmachat,"music man. an activist, environmentalist, progressive — opening up the school of Sacred Knowledge"
3343167490,Bruno Arthur Barreiro,BarreiroFL,You Shall Know The Truth And The Truth Shall Set You Free
1280972058,David Richardson,david4florida,"Current @miamibeachnews City Commissioner, Group 6. Former Florida State Representative serving District 113."
959069797098053633,ElectGabeFerrer,GabeElect,"Cuban American, Engineer, Running for Congress federal district 27, Miami."
45478933,Gina Sosa,GinaSosa,Filmmaker & Lic. Real Estate  Professional: Love Live Laugh and Dance
991691942,Sen. José Javier Rodríguez,JoseJavierJJR,"José Javier Rodríguez, husband to Sonia, dad, workers rights attorney and State Senator proudly serving Miami-Dade District 37 / also https://t.co/DCWdGHG1Yd"
3259098638,Juan Fiol,Juan_E_Fiol,
3009415727,Ken Russell Miami,kenrussellmiami,"Miami City Commissioner District 2 // Chairman, Coconut Grove Business Improvement District"
84208120,KristenRosenGonzalez,rosengonzalez,"Political Activist, Community College Professor, Miami Beach Mom"
40282700,María Elvira Salazar 🇺🇸,MaElviraSalazar,"Congresswoman-elect #FL27 🇺🇸 
Daughter of exiles. Emmy Award-winning journalist. Leading voice on #USHispanics, #Immigration, & all things #Latino"
129364461,Maria Peiro,MariaMPeiro,"Conservative Republican, Educator, Political Activist, Former Congressional Candidate  (FL-27)"
185478824,Matt Haggman,matthaggman,"Danet’s husband. Son, brother, friend. EVP @beaconcouncil #onecommunityonegoal, Founding board @EndeavorMIA, Trustee @nwsymphony. Prior: @knightfdn @miamiherald"
929140705502683137,Mayra Joli was running for Congress,MayraJoli,"Republican Affiliate
Always conservative 
Former NPA
Former Democrat
Former candidate US Representative 
District 27
2018"
66029328,Michael A. Hepburn,VOTEHEPBURN,Project Manager | Young Black Politico | Gen-Z Mentor | Inaugural Class of @BrandNew535 | City of Miami Commissioner Candidate - District 5
97134220,Raquel Regalado,RaquelRegalado,"Bela & Sebas' Mom, Miami-Dade County Commissioner for District 7, Attorney, Radio Host 1260AM, and former MDCPS Board Member."
904043800351387649,Elect Seidman,SeidmanElect,Welcome to our candidates Twitter to elect Barbara A. Seidman for Georgia's 1st Congressional District.  
1120859546950434821,Daniel Merritt (R-Ga),MerrittForGA,Co-Founder @ninelineapparel
878006456548810752,Lisa Ring,LisaRingGA01,"Democratic Chair of GA-01, strong Progressive #StandwithLisa #LRFC2020 #M4A #ClimateAction #Resister #Justice #nocorporatemoney"
879387902094053376,Elect Steve Jarvis,ElectSteve2018,
1233251371887058944,DonCole4Congress-Send DC to DC,Doncole4Cong,I am running for US Congress to represent the values that are shared by the vast majority of the voters in the 2nd District in all demographic groups.
865242544573222912,Chuck Enderlin,Vote_Chuck,"Father, Husband, Marine, Pilot, MSTie, Chair of @cowetadems, and fighter for the oppressed."
694984534249594882,Drew Ferguson,DrewFergusonGA,
1248605771170013184,Dr. Val Almonord for Congress,valforcongress3,2020 Democratic nominee for #GA03 | Former @muscogeedems Vice Chair & DPG Delegate | Proud Veteran | Podiatric Surgeon | AFGE Local 54
1128769945742061569,Antonio Cortez Hicks for Congress 💥🌹≥,ACHforCongress,Former Progressive Democratic candidate for Georgia Congressional District 4. Father of two phenomenal boys 💙. GA born. Network Security Engineer - He / Him
97583689,Hank Johnson,ReElectHank,"Father, Husband, Champion for Working Families. Representing parts of DeKalb, Gwinnett and Newton counties and all of Rockdale County."
1232333084,Dr. Joe Profit,DrJoeProfit,"Former NFL football player (Atlanta Falcons/New Orleans Saints) turned successful businessman, author and motivational speaker. #MAGA"
905632892700721152,JuanParksForCongress,JuanParks4Ga,"Atlanta Native, Marine Corps Veteran, Running for Congress in Georgia's 4th District."
857457629592989697,Ryan Guillory Sr. 💫💫 🇺🇸,Mr_RyanGuillory,"Democrats United 🌊 🌊 🌊 #BlueWave #FBRParty #FBR ”When the debate is over, slander becomes the tool of the loser.” ~ Socrates"
1150590879788404736,William Haston,WilliamForGA4,State House District 85 Chair. Former candidate for GA-4. He/him/his. Nothing changes until we get money out of politics. #GND #MFA #EndCorruption.
332590264,Angela Stanton King 🇺🇸,theangiestanton,🇺🇸 Criminal Justice Expert 🗣Political Commentator 📚 Owner of @Stantonpubhouse 👩🏾‍💻 Founder of American King Foundation 💃🏾National Bestseller & TV ⭐️
36424664,Senator Nikema Williams,NikemaWilliams,Congresswoman Elect– #GA05. Mommy to Carter. Wifey to @Smalls58. GA State Senator. Chairwoman @GeorgiaDemocrat. #HBCUmade @talladegacollege. She/Her/Hers
161748826,Bobby Kaple,BobbyKaple,"CEO-Blue Chip Strategies, Political Commentator, Emmy Winner, Former Candidate, US House of Representatives. Married to a Georgia Girl. Father of Twins."
141239164,Brandon Beach,BeachforGA,State Senator for District 21 & Chairman of the Senate Transportation Committee
977276674986438656,Carlton Heston🔰🦄,CarltonHouseton,"Hi. I'm Atlanta musicman/politicsman Carlton Heston. Singing, songwriting, LVT."
950813792048504833,Kenneth King Brown,KenGASOS,"Conservative Community Activist and Evangelist who focuses on Leadership, Freedom, Liberty, Citizenship, Free Market and Free Enterprise."
825808949039464450,Richard Keatley,keatley4change,"Democratic candidate for GA Labor Commissioner. Former naval officer, educator, 1st gen college grad, son of proud union family, husband, runner, pasta cooker"
917879055613128704,Steven K. Griffin,SKnightGriffin,"Policy wonk, gym bro, computer/tech enthusiast, FDR Democrat, patriot. Populist, but not woke, left."
1133450390408712193,Ben Bullock,ElectBenBullock,Air Force veteran. Georgia small business owner. Conservative Republican. Running to represent Georgia's 14th Congressional District.
3397154973,Brenda Lopez Romero,VoteBrendaLopez,State Representative for GA HD 99 | Advocate | Attorney
881222783170228224,Carolyn Bourdeaux,Carolyn4GA7,Congresswoman-elect from #GA07. Fighting to lower the cost of health care and get our economy back on track. Former GA Senate Budget Director. #FinishedTheJob.
2675031264,David Kim,DavidKim2018,"Entrepreneur, Educator, Family Man, Proud Georgian. Candidate for Congress in the 7th District of Georgia."
915621128621690880,Ethan Pham,VoteEthanPham,"Proud immigrant, husband, business owner. Former candidate for Congress in the 7th District of Georgia."
103692503,John H. Eaves,johneaves,"John Eaves, Ph.D., Former Candidate for Congress, GA-7, Democrat. Former Chairman of the most populous county in Georgia."
1169084441903468545,LerahLeeforCongress,LerahLeeforGA7,Republican running to be your voice in Georgia’s 7th Congressional District. #GA7 #GA07 #GAPOL
319413563,"Lisa Noel Babbage (R, GA07)",LisaNoelBabbage,"Conservative Author, Educator and Political Activist. Deuteronomy 1:11"
1128753232048685066,Mark Gonsalves,MarkCongressGA7,"Stop The Nonsense! Husband. Dad. Entrepreneur. CEO. Conservative Republican, and a 2020 Candidate for GA-07. #DrainTheSwamp #MAGA"
1087167544237150208,Marqus Cole for Georgia,ColeForGA,"Husband to Amanda, father to 2 daughters, attorney, & former Democratic candidate for Georgia's 7th congressional district. #ColeForGA"
894628626649559041,Melissa Davis,DavisforGA,"Wife, Mom, Queen of Discernment, AKA, SC Gamecock!"
78396305,Nabilah Islam,NabilahforGA07,"Georgian. Bangladeshi American. I fight all the good fights. No Justice, No Peace."
904103803,Renee Unterman,Renee_Unterman,Republican Congressional candidate for GA's 7th District. State Senator representing Gwinnett Co. Ready to be our #ConservativeFighter in Washington!
1136709465082945538,Dr. Rich McCormick for Congress,RichforGA,"Presidential Endorsement @realDonaldTrump ""ALL IN"" #GA7, Republican, Christian, GOP, Decorated US Marine, ER, MD, Husband, Father DONATE TEXT MCCORMICK to 22525"
